Código_IBGE,Município_Original,Nome_Oficial_IBGE,Região,UF,Código_UF,Região_Brasil,LUCRO_AGRO_HA,RISCO_AGRO,Classificação_Lucro,Classificação_Risco,Carbono_Vegetação_Nativa_ton,Carbono_Pastagem_ton,Carbono_Agricultura_ton,Área_Total_ha,Carbono_Total_ton,Receita_Carbono_Potencial_R$,Densidade_Carbono_ton_ha,Receita_Carbono_R$_ha,Diferença_Lucro_Agro-Carbono_R$_ha,Recomendação_Uso_Solo,Latitude,Longitude,Mesorregiao,valor_carbono,area_conversao,valor_agro,delta,custo_implementacao,carbon_value,carbon_score,bioma_dominante,biodiversity_score,populacao,idh,gini,desemprego_pct,social_need,emprego_potencial,social_score,composite_balanced,composite_carbon_focused,composite_social_focused,composite_eco_social
5219605.0,Santa Tereza de Goiás,Santa Tereza De Goiás,N,GO,52.0,Centro Oeste,1081.25,0.45,Médio,Muito Alto,287988.46875,-291382.3125,-4932.90625,79492.3403414399,-8326.75,249802.5,-0.1047490860658332,3.1424725819749986,1078.107527418025,Agricultura (Requer Seguro),-18.36970179363632,-47.46919143875188,Sul Goiano,-14569115.625,15898.468068287984,9454620.22936001,-24023735.85436001,7949234.034143991,-58276462.5,-0.678979648234162,Cerrado_denso,0.17902871850985821,14326,0.7625048919570601,0.6807528096204276,3.4084210583839827,0.4268771687133633,22.275234034143992,0.4736940211362699,-0.0039278396226885,-0.2915765061425922,0.1842262267369012,-0.10524156766246752
5219704.0,Santa Terezinha de Goiás,Santa Terezinha De Goiás,N,GO,52.0,Centro Oeste,1174.75,0.45,Médio,Muito Alto,-70322.5,-535398.375,-55052.2890625,120239.58550944147,-660773.1640625,19823194.921875,-5.4954710735476935,164.8641322064308,1009.8858677935692,Agricultura (Requer Seguro),-15.971809767878929,-47.64327553203981,Leste Goiano,-26769918.75,24047.91710188829,15537659.838493802,-42307578.5884938,12023958.550944148,-107079675.0,-1.2475863658424426,Cerrado_denso,0.17902871850985821,3389,0.801222639815738,0.6555285443144137,7.011544864490405,0.4402126613554745,15.412958550944147,0.4342758905034639,-0.20497022084857514,-0.6386532563024815,0.0468540048355614,-0.340567880832341
5219712.0,Santo Antônio da Barra,Santo Antônio Da Barra,SW,GO,52.0,Centro Oeste,2129.5,0.26,Muito Alto,Baixo,-101461.8828125,-162211.5625,-261797.90625,45132.14884068736,-525471.3515625,15764140.546875,-11.642949982669096,349.2884994800729,1780.211500519927,Agricultura Intensiva,-18.19164148819155,-50.39906253443066,Sul Goiano,-8110578.125,9026.429768137472,14224118.82152407,-22334696.94652407,4513214.884068736,-32442312.5,-0.3779857078516521,Cerrado_denso,0.17902871850985821,20523,0.7682185492604252,0.5698224522965607,3.024511551819876,0.30790270586968876,25.036214884068734,0.35384037268324203,0.05464992022951032,-0.12895818918104035,0.17251282574158644,-0.008814721200069167
5219738.0,Santo Antônio de Goiás,Santo Antônio De Goiás,CS,GO,52.0,Centro Oeste,2223.0,0.28,Muito Alto,Baixo,32233.58203125,-62295.9765625,-32419.580078125,13305.791188020032,-62481.974609375,1874459.23828125,-4.695848125561381,140.8754437668414,2082.1245562331587,Agricultura Intensiva,-15.792134450422726,-49.429529109352885,Centro Goiano,-3114798.828125,2661.1582376040064,4259343.428779468,-7374142.256904468,1330579.118802003,-12459195.3125,-0.1451622093664654,Cerrado_denso,0.17902871850985821,26184,0.7846768465896616,0.6637486184103841,12.779619290889318,0.5415721691378592,27.514579118802004,0.6397340105386933,0.22868551160047534,0.05361995558838931,0.39061370815189456,0.14149340576509578
5219753.0,Santo Antônio do Descoberto,Santo Antônio Do Descoberto,E,GO,52.0,Centro Oeste,1942.5,0.31,Alto,Médio,-3741674.5,-994304.5,-521720.21875,94633.63249373603,-5257699.21875,157730976.5625,-55.55846352086312,1666.7539056258936,275.7460943741064,Sistema Agroflorestal/Misto,-16.475098207218867,-48.56572510147876,Centro Goiano,-49715225.0,18926.726498747208,25367964.69443335,-75083189.69443335,9463363.249373604,-198860900.0,-2.3169303375188375,Transicao_Amazonia,0.30151134457776363,49004,0.7594342515607728,0.6534152060522959,5.337768381913757,0.4297080311566931,58.467363249373605,0.6189497985423555,-0.4546453361661535,-1.2219378965855083,-0.0317139194628015,-0.6823776374679584
5219803.0,São Domingos,São Domingos,NE,GO,52.0,Centro Oeste,153.5,0.59,Muito Baixo,Muito Alto,829067.75,54088.01171875,66705.734375,335070.3911294298,949861.49609375,28495844.8828125,2.834811792507326,85.0443537752198,68.4556462247802,Sistema Agroflorestal/Misto,-17.40143064407389,-49.71356922753194,Sul Goiano,2704400.5859375,67014.07822588597,4217531.013146134,-1513130.427208634,33507039.112942982,10817602.34375,0.12603599324678333,Transicao_Amazonia,0.30151134457776363,47314,0.715121862951381,0.6743661219664343,3.0,0.43331737678588184,80.82103911294298,0.6729000254660641,0.36987663014056227,0.2519344359124205,0.48924948284454783,0.30559894022303163
5219902.0,São Francisco de Goiás,São Francisco De Goiás,NW,GO,52.0,Centro Oeste,1829.25,0.38,Alto,Alto,34764.484375,-483147.875,-107930.78125,41506.5564426203,-556314.171875,16689425.15625,-13.403043267250142,402.0912980175042,1427.1587019824958,Agricultura (Requer Seguro),-15.619556552432153,-48.72834174891187,Centro Goiano,-24157393.75,8301.31128852406,9414807.678210236,-33572201.42821024,4150655.6442620303,-96629575.0,-1.1258321460832763,Cerrado_denso,0.17902871850985821,2557,0.7654670506151764,0.6214498618947004,6.801810215401616,0.4172901948796541,6.707655644262029,0.30045807262250723,-0.2102893864075755,-0.5856733971291253,-0.009085841941179285,-0.3186297565048658
5220009.0,São João d'Aliança,São João D'aliança,E,GO,52.0,Centro Oeste,1128.0,0.42,Médio,Muito Alto,-133978.578125,-603764.25,-603134.125,333763.5933826839,-1340876.953125,40226308.59375,-4.0174452208380576,120.52335662514172,1007.4766433748584,Agricultura (Requer Seguro),-14.732577682866664,-51.186963137756806,Noroeste Goiano,-30188212.5,66752.71867653678,43672298.66693743,-73860511.16693744,33376359.33826839,-120752850.0,-1.4068926647061415,Transicao_Amazonia,0.30151134457776363,4335,0.7509033795929463,0.6162484953070568,12.629822465881198,0.5053344804580963,37.71135933826839,0.6513964083594249,-0.14330105680016023,-0.6710483014253301,0.16976158098997934,-0.31187324637946623
5220058.0,São João da Paraúna,São João Da Paraúna,W,GO,52.0,Centro Oeste,1922.75,0.36,Alto,Alto,-40254.421875,-315693.59375,-144752.078125,28738.312197514588,-500700.09375,15021002.8125,-17.42273833998166,522.6821501994498,1400.0678498005502,Agricultura (Requer Seguro),-18.101171256103434,-47.58348476715224,Sul Goiano,-15784679.6875,5747.662439502918,7072843.49155471,-22857523.17905471,2873831.2197514586,-63138718.75,-0.7356298444990667,Transicao_Amazonia,0.30151134457776363,24786,0.7578249716896254,0.6362084993691932,7.965952789676596,0.452567802538492,27.65983121975146,0.5354080291152608,0.038779624925158684,-0.28568886618770994,0.23442111748489586,-0.06656579414546904
5220108.0,São Luís de Montes Belos,São Luís De Montes Belos,W,GO,52.0,Centro Oeste,2316.5,0.29,Muito Alto,Baixo,-348726.09375,-4060642.0,-392970.46875,82877.81375808147,-4802338.5625,144070156.875,-57.94480265270899,1738.3440795812694,578.1559204187306,Agricultura Moderada,-15.301528982030613,-50.62272980483483,Noroeste Goiano,-203032100.0,16575.562751616293,27262076.69102459,-230294176.6910246,8287781.375808147,-812128400.0,-9.46211612197588,Cerrado_denso,0.17902871850985821,24749,0.7184573459501339,0.6017843647591979,3.0,0.35940142637914435,33.03678137580815,0.4469758701575151,-2.9114470472902325,-5.565466113034436,-1.5884319585986955,-3.623839787354906
5220157.0,São Luíz do Norte,São Luiz Do Norte,NW,GO,52.0,Centro Oeste,1735.75,0.39,Alto,Alto,-586489.6875,-482769.0,-118174.0234375,58491.523397933306,-1187432.7109375,35622981.328125,-20.30093664784692,609.0280994354076,1126.7219005645925,Agricultura (Requer Seguro),-13.473272036716216,-49.32648804856071,Norte Goiano,-24138450.0,11698.30467958666,12386252.732031452,-36524702.73203145,5849152.339793331,-96553800.0,-1.1249492907993794,Cerrado_típico,0.5,24786,0.7867614329365804,0.6282136733938097,3.6554473488093198,0.36834081045131734,30.635152339793333,0.4485908552739138,-0.053712375170664545,-0.4826809461885406,0.14416465500447234,-0.16026154526496905
5220207.0,São Miguel do Araguaia,São Miguel Do Araguaia,N,GO,52.0,Centro Oeste,1315.0,0.44,Médio,Muito Alto,-600398.0,429147.34375,-16105.25390625,615004.4153458477,-187355.91015625,5620677.3046875,-0.3046415692005892,9.139247076017677,1305.8607529239823,Agricultura (Requer Seguro),-14.03105422390426,-49.39872227788484,Norte Goiano,21457367.1875,123000.88306916956,90577850.29213646,-69120483.10463646,61500441.534584776,85829468.75,1.0,Cerrado_denso,0.17902871850985821,1360384,0.8034913126280043,0.621556225924795,6.032969394525466,0.39065424179147523,1421.8844415345848,1.0,0.7290794771082533,0.7947571796274645,0.8358057437019717,0.6716114874039434
5220264.0,São Miguel do Passa Quatro,São Miguel Do Passa Quatro,NW,GO,52.0,Centro Oeste,1642.25,0.41,Alto,Muito Alto,-112712.8125,-309902.375,-135381.734375,53786.57565609495,-557996.921875,16739907.65625,-10.374278620055064,311.2283586016519,1331.021641398348,Agricultura (Requer Seguro),-12.70887811267702,-46.8669887363352,Norte Goiano,-15495118.75,10757.315131218991,10423058.45680419,-25918177.20680419,5378657.565609495,-61980475.0,-0.7221351349678486,Cerrado_típico,0.5,26504,0.8104264691190465,0.6312333156999832,7.737163441883418,0.4231201796806158,31.8826575656095,0.5210746752389962,0.10386079504186865,-0.23011987969485975,0.26821777814982795,0.015360881060659776
5220280.0,São Patrício,São Patrício,NW,GO,52.0,Centro Oeste,1689.0,0.4,Alto,Alto,-14737.0234375,-126000.2890625,-16549.142578125,17199.010902368595,-157286.455078125,4718593.65234375,-9.145087236177284,274.35261708531857,1414.6473829146814,Agricultura (Requer Seguro),-16.17344622271861,-48.04264357356847,Leste Goiano,-6300014.453125,3439.802180473719,3485895.529692067,-9785909.982817069,1719901.0902368596,-25200057.8125,-0.29360612595542834,Cerrado_denso,0.17902871850985821,52191,0.7717394957234289,0.6433105681102121,4.323514389590765,0.399467485664702,53.91090109023686,0.5641642699765679,0.15400530733499493,-0.046781855449307255,0.31558308049682665,0.06700189101708552
5220405.0,São Simão,São Simão,SW,GO,52.0,Centro Oeste,2456.75,0.23,Muito Alto,Muito Baixo,-991683.875,-2657042.0,-2725600.75,41559.365970413295,-6374326.625,191229798.75,-153.37882270720814,4601.364681216244,-2144.614681216244,Mercado de Carbono/Conservação,-14.83193607562228,-47.44705266370148,Leste Goiano,-132852100.0,8311.87319408266,15723549.741563184,-148575649.74156317,4155936.59704133,-531408400.0,-6.191444590527073,Cerrado_denso,0.17902871850985821,41973,0.7575493113294922,0.5975130511525102,3.8580494436400645,0.35236406827531425,46.12893659704133,0.47865471293058404,-1.8213546353692824,-3.598311367749192,-0.9152903466450926,-2.309235406220769
5220454.0,Senador Canedo,Senador Canedo,CS,GO,52.0,Centro Oeste,2082.75,0.29,Muito Alto,Baixo,-2180847.25,-1238704.625,-692751.5,24829.706899633173,-4112303.375,123369101.25,-165.62029473899082,4968.608842169725,-2885.858842169725,Mercado de Carbono/Conservação,-17.24738519087016,-48.47092281000234,Centro Goiano,-61935231.25,4965.941379926635,7343398.230419961,-69278629.48041996,2482970.689963317,-247740925.0,-2.8864319983339057,Cerrado_denso,0.17902871850985821,29192,0.7944966879387272,0.6877475327058862,15.673550777221587,0.605052119188719,31.674970689963317,0.7437731738791137,-0.6405602032230371,-1.5755360432910117,-0.09521675163734133,-0.9342066771537963
5220504.0,Serranópolis,Serranópolis,SW,GO,52.0,Centro Oeste,2269.75,0.25,Muito Alto,Muito Baixo,977231.5625,161799.375,-92762.09375,552533.3416185877,1046268.84375,31388065.3125,1.89358499287132,56.8075497861396,2212.9424502138604,Agricultura Intensiva,-14.21236326972562,-52.13810922963467,Noroeste Goiano,8089968.75,110506.66832371756,188116882.8208184,-180026914.07081842,55253334.161858775,32359875.0,0.3770252277135293,Cerrado_denso,0.17902871850985821,9151,0.7673455796176079,0.6709208162742131,8.04798467143595,0.48470235449870913,64.40433416185877,0.7144255630262485,0.4264024936826424,0.3781361507095194,0.5398661270604266,0.3653066910946047
5220603.0,Silvânia,Silvânia,CS,GO,52.0,Centro Oeste,2316.5,0.27,Muito Alto,Baixo,-117143.3984375,-781849.625,-503896.4375,235158.0844860197,-1402889.4609375,42086683.828125,-5.965729241262393,178.97187723787178,2137.528122762128,Agricultura Intensiva,-17.574887768998664,-52.55884826664016,Sul Goiano,-39092481.25,47031.616897203945,79532580.59593225,-118625061.84593225,23515808.44860197,-156369925.0,-1.82186756224097,Cerrado_denso,0.17902871850985821,33215,0.7828693172424789,0.6391414592837337,6.816982209474547,0.4282484655288603,56.73080844860198,0.6123726864496997,-0.33393010503836895,-0.9565074547496623,0.03885584312359747,-0.5346610002025047
5220686.0,Simolândia,Simolândia,NE,GO,52.0,Centro Oeste,200.25,0.59,Muito Baixo,Muito Alto,-102756.4375,-402201.1875,4226.22021484375,34942.76200884799,-500731.40478515625,15021942.143554688,-14.330046510300592,429.9013953090178,-229.6513953090178,Sistema Agroflorestal/Misto,-16.204110251666837,-48.42368661630606,Centro Goiano,-20110059.375,6988.552401769598,573777.6235662885,-20683836.99856629,3494276.200884799,-80440237.5,-0.9372100127323694,Cerrado_denso,0.17902871850985821,5284,0.7630218575759914,0.5613096671769803,3.134429926914538,0.3031173730503018,8.778276200884799,0.24368073432923484,-0.16734837742148884,-0.48101671786257194,-0.005427818246961341,-0.2545363708231575
5220702.0,Sítio d'Abadia,Sítio D'abadia,NE,GO,52.0,Centro Oeste,340.5,0.58,Muito Baixo,Muito Alto,413432.25,52053.15625,-142595.859375,161894.41780037337,322889.546875,9686686.40625,1.9944452147395493,59.833356442186485,280.6666435578136,Sistema Agroflorestal/Misto,-13.546464421855958,-49.38885782937034,Norte Goiano,2602657.8125,32378.883560074675,4630504.13792628,-2027846.32542628,16189441.780037338,10410631.25,0.12129436895763146,Transicao_Atlantica,1.0,10054,0.7487453011346041,0.6649530611000823,3.0,0.41045494064624066,26.243441780037337,0.47825199100696675,0.5326328186983871,0.39451442002562387,0.5112100683957064,0.544168145784446
5221007.0,Taquaral de Goiás,Taquaral De Goiás,NW,GO,52.0,Centro Oeste,1735.75,0.39,Alto,Alto,-33903.43359375,-374047.5625,-61783.32421875,20410.90730068923,-469734.3203125,14092029.609375,-23.01388730018083,690.4166190054249,1045.3333809945752,Agricultura (Requer Seguro),-13.357076681643065,-51.570152187322336,Noroeste Goiano,-18702378.125,4082.181460137846,4322244.346354902,-23024622.4713549,2041090.730068923,-74809512.5,-0.8716063793648962,Transicao_Atlantica,1.0,7461,0.7690667228038982,0.5994643009444486,6.902648846068995,0.39537734451392414,9.502090730068923,0.32780451228522417,0.15382342898656048,-0.22379315077615405,0.22236143149815527,0.11691835071108637
5221080.0,Teresina de Goiás,Teresina De Goiás,NE,GO,52.0,Centro Oeste,-33.5,0.6,Muito Baixo,Muito Alto,377297.75,51087.890625,2850.111328125,77708.88592923107,431235.751953125,12937072.55859375,5.549375039887309,166.48125119661927,-199.98125119661927,Sistema Agroflorestal/Misto,-18.355073659032733,-49.58332154834493,Sul Goiano,2554394.53125,15541.777185846217,-208259.81429033927,2762654.345540339,7770888.592923108,10217578.125,0.11904510506480329,Cerrado_denso,0.17902871850985821,14738,0.7854069377702595,0.6907770230434889,8.664226280460461,0.506577642142292,22.508888592923107,0.5639194961979674,0.29009699048694726,0.20077216709604162,0.39796646243371275,0.2320134286694581
5221197.0,Terezópolis de Goiás,Terezópolis De Goiás,CS,GO,52.0,Centro Oeste,2036.0,0.29,Muito Alto,Baixo,-67055.921875,-184093.46875,-41512.546875,10696.035252940224,-292661.9375,8779858.125,-27.36172147708193,820.8516443124579,1215.148355687542,Agricultura Intensiva,-15.22390182659104,-49.54904212214114,Noroeste Goiano,-9204673.4375,2139.207050588045,3092352.1440480542,-12297025.581548054,1069603.5252940226,-36818693.75,-0.4289749696254528,Cerrado_denso,0.17902871850985821,214827,0.768802521340426,0.6231878993392459,4.97835801261437,0.390342260992291,215.896603525294,0.740330292193586,0.16923003647767307,-0.10157825831876917,0.39420892509303274,0.048087557992479366
5221304.0,Três Ranchos,Três Ranchos,CS,GO,52.0,Centro Oeste,2363.25,0.26,Muito Alto,Baixo,-3552872.5,-8300542.5,-1723077.125,28215.28923080027,-13576492.125,407294763.75,-481.1750116734469,14435.250350203409,-12072.000350203409,Mercado de Carbono/Conservação,-18.901163150059816,-49.63368005926918,Sul Goiano,-415027125.0,5643.057846160054,9868607.776653934,-424895732.776654,2821528.923080027,-1660108500.0,-19.341940759711388,Transicao_Amazonia,0.30151134457776363,1421,0.7817793093145913,0.5956402537696486,8.062980679245358,0.4038732402324924,4.242528923080028,0.23591776502060272,-6.203129666887092,-11.494398954929302,-3.6665352240143636,-7.56898821304933
5221403.0,Trindade,Trindade,CS,GO,52.0,Centro Oeste,1895.75,0.31,Alto,Médio,-2251446.75,-5223347.0,-1435337.75,70986.87132274608,-8910131.5,267303945.0,-125.51801951503892,3765.540585451168,-1869.790585451168,Mercado de Carbono/Conservação,-17.75670425075728,-48.49549117675494,Sul Goiano,-261167350.0,14197.374264549217,18571123.86079323,-279738473.86079323,7098687.132274608,-1044669400.0,-12.17145364190548,Cerrado_denso,0.17902871850985821,30439,0.7855254018046747,0.6147468359129797,8.206538703238818,0.4236347557396921,37.53768713227461,0.5454105976188076,-3.772060621530161,-7.176303415873002,-2.0712386261078404,-4.687887849834488
5221452.0,Trombas,Trombas,N,GO,52.0,Centro Oeste,894.25,0.47,Baixo,Muito Alto,336148.03125,145982.125,4414.59375,79947.92266383396,486544.75,14596342.5,6.0857710092835,182.573130278505,711.676869721495,Agricultura (Requer Seguro),-15.250102630854729,-50.90981967949104,Noroeste Goiano,7299106.25,15989.584532766792,7578303.563266153,-279197.31326615345,7994792.266383396,29196425.0,0.3401678400811493,Cerrado_denso,0.17902871850985821,1928,0.7733650631283363,0.6239375270242803,9.062220869797983,0.45052481481991546,9.922792266383397,0.37976573418553095,0.30045521395811303,0.3058227438039838,0.33169875222952006,0.2836317702735092
5221502.0,Turvânia,Turvânia,W,GO,52.0,Centro Oeste,2176.25,0.3,Muito Alto,Baixo,38553.51171875,-353186.875,-16118.744140625,47797.62985934132,-330752.107421875,9922563.22265625,-6.919843272463739,207.59529817391217,1968.654701826088,Agricultura (Requer Seguro),-16.570800376005042,-51.088820282833424,Centro Goiano,-17659343.75,9559.525971868265,14562742.877394816,-32222086.627394818,4779762.985934133,-70637375.0,-0.8229967635678742,Cerrado_denso,0.17902871850985821,7583,0.7884226070833353,0.6274187943480292,3.0,0.357049751514695,12.362762985934133,0.3263527182698258,-0.10154953065740455,-0.4000879707727861,0.0670180219502923,-0.19231667436924121
5221551.0,Turvelândia,Turvelândia,SW,GO,52.0,Centro Oeste,1989.25,0.28,Alto,Baixo,-1042074.0,-78505.3984375,-1270710.0,93487.69669500348,-2391289.3984375,71738681.953125,-25.5786534803494,767.359604410482,1221.890395589518,Agricultura Intensiva,-15.89401864590976,-48.06728651924814,Leste Goiano,-3925269.921875,18697.539339000698,26779737.69367713,-30705007.61555213,9348769.66950035,-15701079.6875,-0.18293343668750134,Cerrado_denso,0.17902871850985821,49352,0.7814077318646655,0.5946834063726737,3.740784784754138,0.3382320853981195,58.70076966950035,0.48765533246775394,0.16451425604041411,0.008145417485126857,0.29181225584512377,0.09596917922249354
5221577.0,Uirapuru,Uirapuru,W,GO,52.0,Centro Oeste,1689.0,0.39,Alto,Alto,203954.75,-115782.8671875,3314.39208984375,115285.54989442584,91486.27490234376,2744588.2470703125,0.7935623760837627,23.80687128251288,1665.193128717487,Agricultura (Requer Seguro),-17.278589069503315,-48.74393022672324,Centro Goiano,-5789143.359375,23057.10997888517,23755509.840145603,-29544653.199520603,11528554.989442583,-23156573.4375,-0.2697974690365306,Cerrado_denso,0.17902871850985821,14431,0.7687938002516462,0.645075823986097,7.200537481936017,0.4455663661144787,25.959554989442587,0.5175174034089911,0.14600222948525507,-0.03949369128310516,0.29235669194006014,0.06719598047112925
5221601.0,Uruaçu,Uruaçu,N,GO,52.0,Centro Oeste,1268.25,0.44,Médio,Muito Alto,-4900357.0,-8828008.0,-2340288.75,214291.104657694,-16068653.75,482059612.5,-74.98516457632655,2249.5549372897967,-981.3049372897968,Mercado de Carbono/Conservação,-16.595386427558662,-50.68930924839351,Centro Goiano,-441400400.0,42858.2209315388,30438765.66999749,-471839165.6699975,21429110.465769403,-1765601600.0,-20.57104192433907,Cerrado_denso,0.17902871850985821,3665,0.8012325025015012,0.6460229875161889,5.195260694329777,0.40345889693053505,25.0941104657694,0.4639690653817275,-6.571614875693853,-12.228272615168718,-3.800021201936806,-8.06401146925534
5221700.0,Uruana,Uruana,NW,GO,52.0,Centro Oeste,2082.75,0.32,Muito Alto,Médio,-2676.3271484375,-496657.09375,-127090.28125,52240.794292816005,-626423.7021484375,18792711.064453125,-11.991083034405191,359.73249103215574,1723.0175089678442,Agricultura (Requer Seguro),-15.960545539931838,-51.05286348362906,Noroeste Goiano,-24832854.6875,10448.158858563202,14797413.946617303,-39630268.634117305,5224079.429281601,-99331418.75,-1.1573113546738574,Cerrado_denso,0.17902871850985821,5662,0.7269207491942652,0.5669304771378025,8.224284756560051,0.3995264488084972,10.886079429281601,0.348682158042902,-0.20428133619953304,-0.5973273094704146,0.013552767592941356,-0.32157662285701927
5221809.0,Urutaí,Urutaí,CS,GO,52.0,Centro Oeste,2410.0,0.26,Muito Alto,Baixo,-469921.125,-459882.5625,-285510.3125,62808.0579280517,-1215314.0,36459420.0,-19.349650985740947,580.4895295722284,1829.510470427772,Agricultura Intensiva,-16.630473958020772,-51.29681683888328,Centro Goiano,-22994128.125,12561.61158561034,22402378.101777483,-45396506.22677748,6280805.792805171,-91976512.5,-1.0716192682947254,Cerrado_denso,0.17902871850985821,30197,0.7507027029421105,0.6582296129840343,6.814060319248867,0.46015943659592307,36.47780579280517,0.5879100205977094,-0.09466547442578496,-0.5100278782597144,0.17422790240165217,-0.239454215794405
5221858.0,Valparaíso de Goiás,Valparaíso De Goiás,E,GO,52.0,Centro Oeste,2036.0,0.3,Muito Alto,Baixo,-2216177.5,-427352.625,-69656.609375,6125.99178327228,-2713186.734375,81395602.03125,-442.8975471014613,13286.92641304384,-11250.92641304384,Mercado de Carbono/Conservação,-12.852912300625416,-49.44710467204241,Norte Goiano,-21367631.25,1225.198356654456,1746152.697903931,-23113783.94790393,612599.1783272281,-85470525.0,-0.9958179427738797,Cerrado_típico,0.5,5561,0.7837826811885207,0.6143289477410033,3.0,0.34581587526559504,6.173599178327228,0.24024005111610994,-0.08193830373590291,-0.4364547579969113,0.044980442114890024,-0.1502791668863299
5221908.0,Varjão,Varjão,CS,GO,52.0,Centro Oeste,2223.0,0.28,Muito Alto,Baixo,230809.125,-292.99951171875,31282.677734375,51850.29430174602,261798.80322265625,7853964.096679687,5.049128587373136,151.47385762119407,2071.526142378806,Agricultura Intensiva,-16.849588261988877,-49.17903013389866,Centro Goiano,-14649.9755859375,10370.058860349203,16597901.409520524,-16612551.38510646,5185029.430174602,-58599.90234375,-0.0006827480490929871,Cerrado_denso,0.17902871850985821,17322,0.8048746917129754,0.5942234170245304,10.566665243432455,0.43077351899082705,22.5070294301746,0.47952274411235185,0.22189190325025218,0.11627594241486153,0.3233828405595641,0.16724293700677645
5222005.0,Vianópolis,Vianópolis,CS,GO,52.0,Centro Oeste,2176.25,0.28,Muito Alto,Baixo,3709.05224609375,-397707.5625,-179378.0,95550.28864425476,-573376.5102539062,17201295.307617188,-6.00078260766596,180.0234782299788,1996.2265217700208,Agricultura Intensiva,-15.968492074536243,-49.83145439929984,Centro Goiano,-19885378.125,19110.057728850952,29943549.45533656,-49828927.58033656,9555028.864425477,-79541512.5,-0.9267389587565168,Cerrado_denso,0.17902871850985821,14110,0.7611884483056423,0.6301021187825515,3.365306563987118,0.37610633792010134,23.665028864425476,0.4250455507781464,-0.10222889201682756,-0.44752936300972357,0.10548528241755609,-0.21407498594303415
5222054.0,Vicentinópolis,Vicentinópolis,S,GO,52.0,Centro Oeste,2176.25,0.27,Muito Alto,Baixo,-108856.1328125,-248938.53125,-515161.15625,73687.80262115896,-872955.8203125,26188674.609375,-11.846680037407392,355.4004011222218,1820.849598877778,Agricultura Intensiva,-14.878749949934862,-48.36373843492904,Norte Goiano,-12446926.5625,14737.560524231792,23413009.74632739,-35859936.308827385,7368780.262115897,-49787706.25,-0.5800770641493689,Cerrado_denso,0.17902871850985821,6112,0.7716121652615455,0.6405574694118701,3.0,0.37691260330725185,13.480780262115896,0.3551854550953125,-0.011582899328632254,-0.25001124059785984,0.13290160392928535,-0.08938224723674178
5222203.0,Vila Boa,Vila Boa,E,GO,52.0,Centro Oeste,1315.0,0.41,Médio,Muito Alto,215261.234375,-101727.875,-48605.1328125,106334.67937773404,64928.2265625,1947846.796875,0.6106025517023909,18.318076551071726,1296.6819234489285,Agricultura (Requer Seguro),-16.59575172141579,-50.36372736096702,Centro Goiano,-5086393.75,21266.93587554681,16499952.199042996,-21586345.949042995,10633467.937773405,-20345575.0,-0.23704649808868822,Transicao_Amazonia,0.30151134457776363,175033,0.7438861970755579,0.538964845175863,10.33106898330687,0.39637640109524286,185.6664679377734,0.7307986318078927,0.2697449341560784,0.04276973206241187,0.4513721483825507,0.17194566495720873
5222302.0,Vila Propício,Vila Propício,E,GO,52.0,Centro Oeste,1268.25,0.41,Médio,Muito Alto,138825.640625,-385418.96875,-269711.28125,218296.03015877973,-516304.609375,15489138.28125,-2.365158033334188,70.95474100002563,1197.2952589999743,Agricultura (Requer Seguro),-16.212577545727466,-52.952881747103376,Noroeste Goiano,-19270948.4375,43659.20603175595,32668764.94936695,-51939713.38686695,21829603.015877977,-77083793.75,-0.8981040529858808,Cerrado_denso,0.17902871850985821,28586,0.8163592385362654,0.6838928983754841,7.7905663856429515,0.4742076987456222,50.41560301587798,0.6587229983994851,-0.013329040921262553,-0.39529680240414117,0.25141873214448657,-0.155885534110512
